task_id,instances_num,task_type,job_id,status,start_time,end_time,cpu,memory,duration,disk,submit_time
R2_1,1,j_4109,1,Terminated,237093,237095,100,0.39,2,0,0
M5,1,j_4109,1,Terminated,237089,237093,100,0.3,4,0,0
M3_2,7,j_4109,1,Terminated,237096,237101,100,0.3,5,0,0
M1,1,j_4109,1,Terminated,237089,237092,100,0.3,3,0,0
J6_4_5,1,j_4109,1,Terminated,237106,237111,100,0.59,5,0,0
M1,14,j_4115,1,Terminated,600630,600636,100,0.3,6,0,0
R2_1,5,j_4115,1,Terminated,600630,600637,100,0.39,7,0,0
R2_1,1,j_4117,1,Terminated,679209,679221,50,0.15,12,0,0
R3_2,1,j_4117,1,Terminated,679209,679225,50,0.15,16,0,0
M1,1,j_4117,1,Terminated,679209,679218,50,0.15,9,0,0
M1,1,j_4121,1,Terminated,96349,96355,50,0.3,6,0,0
R2_1,1,j_4124,1,Terminated,250076,250076,100,0.39,0,0,0
M1,1,j_4124,1,Terminated,250076,250076,100,0.3,0,0,0
R2_1,1,j_4128,1,Terminated,573890,573904,100,0.39,14,0,0
M1,1,j_4128,1,Terminated,573890,573896,100,0.3,6,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4132,10,Failed,488689,488693,100,0.1,4,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4133,10,Terminated,138324,138710,75,0.1,386,0,0
M1,1,j_4135,1,Terminated,415901,415901,100,0.2,0,0,0
R2_1,1,j_4136,1,Terminated,560710,560717,50,0.2,7,0,0
M1,12,j_4136,1,Terminated,560710,560713,50,0.2,3,0,0
R2_1,1,j_4141,1,Terminated,667797,667798,50,0.15,1,0,0
R4_3,3,j_4141,1,Terminated,667797,667802,50,0.15,5,0,0
M3_2,5,j_4141,1,Terminated,667797,667801,50,0.15,4,0,0
M1,1,j_4141,1,Terminated,667797,667797,50,0.15,0,0,0
R28_27,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
R12_11,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
M29,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M15,1,j_4142,1,Terminated,389738,389739,100,0.3,1,0,0
R10_11,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
R14_15,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
M17,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
R19_20,21,j_4142,1,Terminated,389738,389764,100,0.49,26,0,0
M23,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M25,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
R24_23,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
M20,20,j_4142,1,Terminated,389738,389763,100,0.3,25,0,0
J30_4_5_6_8_9_10_12_13_14_16_17_18_19_21_22_24_25_,81,j_4142,1,Terminated,389738,389765,100,0.49,27,0,0
R18_20,21,j_4142,1,Terminated,389738,389764,100,0.49,26,0,0
R4_1_2_3,1,j_4142,1,Terminated,389738,389742,100,0.39,4,0,0
R2_3,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
M27,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
R21_20,21,j_4142,1,Terminated,389738,389764,100,0.49,26,0,0
R8_7,1,j_4142,1,Terminated,389738,389741,100,0.49,3,0,0
R16_15,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
R1_3,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
M13,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M9,1,j_4142,1,Terminated,389738,389741,100,0.3,3,0,0
M7,1,j_4142,1,Terminated,389738,389741,100,0.3,3,0,0
R22_23,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
R26_27,1,j_4142,1,Terminated,389738,389740,100,0.49,2,0,0
R6_7,1,j_4142,1,Terminated,389738,389741,100,0.49,3,0,0
M5,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M3,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M11,1,j_4142,1,Terminated,389738,389740,100,0.3,2,0,0
M1,1,j_4143,1,Terminated,211152,211156,50,0.39,4,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4146,10,Failed,585620,585623,100,0.1,3,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,102,j_4147,6,Terminated,327130,327355,30,0.05,225,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4147,6,Terminated,327130,327135,10,0.05,5,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4147,6,Terminated,327130,327359,5,0.03,229,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4154,10,Failed,579813,579817,100,0.1,4,0,0
R2_1,1,j_4156,1,Terminated,188378,188382,100,0.39,4,0,0
M1,1,j_4156,1,Terminated,188378,188382,100,0.49,4,0,0
R2_1,18,j_4158,1,Terminated,132520,132527,100,0.39,7,0,0
M1,1,j_4158,1,Terminated,132520,132527,100,0.49,7,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,2000,j_4161,10,Terminated,685471,686636,75,0.1,1165,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4,j_4163,10,Terminated,130801,130985,75,0.1,184,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_4165,6,Terminated,506686,506691,30,0.05,5,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4165,6,Terminated,506686,506689,10,0.05,3,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4165,6,Terminated,506686,506694,5,0.03,8,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,2,j_4166,10,Terminated,226020,226612,75,0.1,592,0,0
M2,13,j_4172,1,Terminated,568507,568522,100,0.3,15,0,0
M1,59,j_4172,1,Terminated,568507,568531,100,0.3,24,0,0
J3_1_2,73,j_4172,1,Terminated,568507,568547,100,0.59,40,0,0
M4,25,j_4172,1,Terminated,568507,568517,100,0.3,10,0,0
J5_3_4,99,j_4172,1,Terminated,568507,568549,100,0.49,42,0,0
M1,68,j_4177,1,Terminated,555389,555391,100,0.3,2,0,0
R2_1,1,j_4177,1,Terminated,555389,555391,100,0.39,2,0,0
R2_1,1,j_4178,1,Terminated,386106,386113,50,0.2,7,0,0
M1,11,j_4178,1,Terminated,386106,386110,50,0.2,4,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4180,6,Terminated,98302,98307,10,0.05,5,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4180,6,Terminated,98302,98857,5,0.03,555,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,72,j_4180,6,Terminated,98302,98488,30,0.05,186,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4184,6,Terminated,610782,610785,10,0.05,3,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4184,6,Terminated,610782,610799,5,0.03,17,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_4184,6,Terminated,610782,610795,30,0.05,13,0,0
R3_2,1,j_4186,1,Terminated,412362,412363,100,0.49,1,0,0
R5_4,1,j_4186,1,Terminated,412362,412363,100,0.39,1,0,0
R1_2,1,j_4186,1,Terminated,412362,412363,100,0.49,1,0,0
R4_1_3,3,j_4186,1,Terminated,412362,412363,100,0.49,1,0,0
M2,1,j_4186,1,Terminated,412362,412363,100,0.3,1,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4187,10,Failed,593288,593291,100,0.1,3,0,0
M1,1,j_4192,1,Terminated,209522,209527,50,0.39,5,0,0
M1,1,j_4193,1,Terminated,199235,199235,100,0.3,0,0,0
R2_1,1,j_4193,1,Terminated,199235,199235,100,0.49,0,0,0
R3_2,1,j_4193,1,Terminated,199235,199235,100,0.39,0,0,0
J2_1,1,j_4203,1,Terminated,589231,589243,50,0.2,12,0,0
R3_2,1,j_4203,1,Terminated,589231,589245,50,0.2,14,0,0
M1,16,j_4203,1,Terminated,589231,589237,50,0.59,6,0,0
M1,1,j_4204,1,Terminated,163217,163222,100,0.3,5,0,0
R2_1,1,j_4204,1,Terminated,163222,163225,100,0.39,3,0,0
M1,1,j_4211,1,Terminated,444091,444092,100,0.2,1,0,0
M1,1,j_4222,1,Terminated,623704,623707,100,0.3,3,0,0
R2_1,1,j_4222,1,Terminated,623708,623711,100,0.39,3,0,0
R2_1,1,j_4226,1,Terminated,375325,375336,50,0.2,11,0,0
M1,7,j_4226,1,Terminated,375325,375331,50,0.2,6,0,0
M1,1,j_4228,1,Terminated,317464,317467,100,0.3,3,0,0
R3_2,1,j_4228,1,Terminated,317464,317467,100,0.39,3,0,0
R2_1,1,j_4228,1,Terminated,317464,317467,100,0.49,3,0,0
M2,1,j_4232,1,Terminated,358306,358307,100,0.3,1,0,0
R4_3,1,j_4232,1,Terminated,358306,358307,100,0.39,1,0,0
J5_1_4,7,j_4232,1,Terminated,358306,358410,100,0.49,104,0,0
R3_2,1,j_4232,1,Terminated,358306,358307,100,0.49,1,0,0
M1,6,j_4232,1,Terminated,358306,358407,100,0.35,101,0,0
R2_1,21,j_4238,1,Terminated,246734,246738,100,0.59,4,0,0
M1,57,j_4238,1,Terminated,246734,246736,100,0.3,2,0,0
R4_3,1,j_4239,1,Terminated,286119,286125,100,0.39,6,0,0
M1,1,j_4239,1,Terminated,286119,286119,100,0.3,0,0,0
R2_1,1,j_4239,1,Terminated,286119,286120,100,0.39,1,0,0
M3_2,1,j_4239,1,Terminated,286119,286125,100,0.3,6,0,0
M1,1,j_4240,1,Terminated,183888,183889,100,0.2,1,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4243,10,Terminated,674891,674895,100,0.1,4,0,0
M1,58,j_4245,1,Terminated,474554,474568,50,0.59,14,0,0
R2_1,1,j_4245,1,Terminated,474554,474878,50,0.2,324,0,0
M8,1,j_4247,1,Terminated,530146,530146,50,0.2,0,0,0
R7_6,1,j_4247,1,Terminated,530146,530215,50,0.2,69,0,0
J11_7_10,1,j_4247,1,Terminated,530146,530215,50,0.2,69,0,0
R9_8,1,j_4247,1,Terminated,530146,530147,50,0.2,1,0,0
M1,1,j_4247,1,Terminated,530146,530156,50,0.3,10,0,0
M5_4,1,j_4247,1,Terminated,530146,530149,50,0.2,3,0,0
R4_3,1,j_4247,1,Terminated,530146,530146,50,0.2,0,0,0
M6,1,j_4247,1,Terminated,530146,530213,50,0.39,67,0,0
J12_1_5_11,1,j_4247,1,Terminated,530146,530217,50,0.2,71,0,0
M10_9,1,j_4247,1,Terminated,530146,530147,50,0.2,1,0,0
R3_2,1,j_4247,1,Terminated,530146,530146,50,0.2,0,0,0
M2,1,j_4247,1,Terminated,530146,530146,50,0.2,0,0,0
MergeTask,1,j_4251,1,Terminated,371092,371097,100,0.1,5,0,0
M1,1,j_4254,1,Terminated,208831,208842,50,0.2,11,0,0
R4_3,1,j_4254,1,Terminated,208831,208848,50,0.2,17,0,0
J6_2_4_5,23,j_4254,1,Terminated,208831,209532,50,0.39,701,0,0
M5,252,j_4254,1,Terminated,208831,209478,50,0.39,647,0,0
R2_1,1,j_4254,1,Terminated,208831,208852,50,0.2,21,0,0
M3,1,j_4254,1,Terminated,208831,208842,50,0.2,11,0,0
M1,7,j_4255,1,Terminated,508151,508157,100,0.3,6,0,0
J4_1_2_3,115,j_4255,1,Terminated,508151,508158,100,0.49,7,0,0
M3,105,j_4255,1,Terminated,508151,508153,100,0.3,2,0,0
M2,3,j_4255,1,Terminated,508151,508155,100,0.3,4,0,0
M1,1,j_4257,1,Terminated,564044,564045,100,0.3,1,0,0
M14_4_6_8_10_13_18_19_20,9,j_4257,1,Terminated,564044,564049,100,0.39,5,0,0
R17_16,13,j_4257,1,Terminated,564044,564054,100,0.39,10,0,0
J16_1_2_14_15,13,j_4257,1,Terminated,564044,564054,100,0.59,10,0,0
R10_9,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
M2,1,j_4257,1,Terminated,564044,564045,100,0.3,1,0,0
R8_7,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
M11,1,j_4257,1,Terminated,564044,564046,100,0.3,2,0,0
R6_5,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
R21_16,13,j_4257,1,Terminated,564044,564055,100,0.39,11,0,0
R9_11,1,j_4257,1,Terminated,564044,564046,100,0.49,2,0,0
R12_11,1,j_4257,1,Terminated,564044,564046,100,0.49,2,0,0
R4_3,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
R7_11,1,j_4257,1,Terminated,564044,564046,100,0.49,2,0,0
M19,1,j_4257,1,Terminated,564044,564045,100,0.3,1,0,0
R20_11,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
M15,1,j_4257,1,Terminated,564044,564045,100,0.3,1,0,0
M3,1,j_4257,1,Terminated,564044,564045,100,0.3,1,0,0
R5_11,1,j_4257,1,Terminated,564044,564046,100,0.49,2,0,0
M18,1,j_4257,1,Terminated,564044,564046,100,0.3,2,0,0
R13_12,1,j_4257,1,Terminated,564044,564046,100,0.39,2,0,0
R2_1,1,j_4260,1,Terminated,268065,268101,50,0.2,36,0,0
M1,5,j_4260,1,Terminated,268065,268076,50,0.39,11,0,0
J3_1_2,249,j_4262,1,Terminated,114414,114545,50,0.39,131,0,0
M1,1,j_4262,1,Terminated,114414,114418,50,0.3,4,0,0
M2,165,j_4262,1,Terminated,114414,114455,50,0.59,41,0,0
R7_12,23,j_4268,1,Terminated,518448,518467,100,0.49,19,0,0
M6,2,j_4268,1,Terminated,518448,518458,100,0.49,10,0,0
J4_1_3,33,j_4268,1,Terminated,518448,518468,100,0.59,20,0,0
M9,3,j_4268,1,Terminated,518448,518467,100,0.49,19,0,0
J12_2_5_6_8_9_11,23,j_4268,1,Terminated,518448,518468,100,0.59,20,0,0
M8,8,j_4268,1,Terminated,518448,518449,100,0.3,1,0,0
R1_12,9,j_4268,1,Terminated,518448,518467,100,0.49,19,0,0
R15_4_14,81,j_4268,1,Terminated,518448,518468,100,0.49,20,0,0
J14_7_13,47,j_4268,1,Terminated,518448,518468,100,0.59,20,0,0
R2_10,1,j_4268,1,Terminated,518448,518449,100,0.39,1,0,0
R3_12,23,j_4268,1,Terminated,518448,518468,100,0.49,20,0,0
M5,7,j_4268,1,Terminated,518448,518449,100,0.3,1,0,0
R11_10,1,j_4268,1,Terminated,518448,518449,100,0.39,1,0,0
R13_12,23,j_4268,1,Terminated,518448,518468,100,0.49,20,0,0
R16_15,1,j_4268,1,Terminated,518448,518468,100,0.39,20,0,0
M10,1,j_4268,1,Terminated,518448,518449,100,0.3,1,0,0
M1,1,j_4271,1,Terminated,98327,98344,50,0.3,17,0,0
M1,1,j_4274,1,Terminated,445351,445352,50,0.2,1,0,0
R3_2,1,j_4274,1,Terminated,445351,445352,50,0.2,1,0,0
R2_1,1,j_4274,1,Terminated,445351,445352,50,0.2,1,0,0
M1,1,j_4277,1,Terminated,445951,445952,100,0.2,1,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2,j_4280,6,Terminated,393905,393954,30,0.05,49,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4280,6,Terminated,393904,393962,5,0.03,58,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4280,6,Terminated,393903,393908,10,0.05,5,0,0
R2_1,1,j_4282,1,Terminated,177279,177299,50,0.3,20,0,0
M1,100,j_4282,1,Terminated,177279,177282,50,0.2,3,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4285,10,Terminated,327003,327008,100,0.1,5,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4287,6,Terminated,491848,491850,10,0.05,2,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4287,6,Terminated,491848,492321,5,0.03,473,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,4,j_4287,6,Terminated,491847,491911,30,0.05,64,0,0
M1,1,j_4290,1,Terminated,100041,100042,100,0.2,1,0,0
M1,1,j_4293,1,Terminated,205219,205219,50,0.2,0,0,0
R4_3,1,j_4303,1,Terminated,198173,198202,50,0.2,29,0,0
M2,1,j_4303,1,Terminated,198173,198184,50,0.2,11,0,0
M1,2,j_4303,1,Terminated,198173,198186,50,0.3,13,0,0
R3_2,1,j_4303,1,Terminated,198173,198192,50,0.2,19,0,0
R6_5,1,j_4303,1,Terminated,198173,198223,50,0.2,50,0,0
J5_1_4,1,j_4303,1,Terminated,198173,198213,50,0.2,40,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4310,10,Terminated,674852,674917,75,0.1,65,0,0
J7_2_3_6,553,j_4315,1,Terminated,286953,287784,50,0.39,831,0,0
R6_5,1,j_4315,1,Terminated,286953,286965,50,0.2,12,0,0
M4,1,j_4315,1,Terminated,286953,286957,50,0.2,4,0,0
M1,701,j_4315,1,Terminated,286954,287121,50,0.59,167,0,0
R2_1,407,j_4315,1,Terminated,286953,287646,50,0.59,693,0,0
R5_4,1,j_4315,1,Terminated,286953,286961,50,0.2,8,0,0
M3,1,j_4315,1,Terminated,286953,286964,50,0.2,11,0,0
M1,87,j_4316,1,Terminated,91841,91844,100,0.3,3,0,0
M2,33,j_4316,1,Terminated,91841,91843,100,0.3,2,0,0
J3_1_2,121,j_4316,1,Terminated,91841,91844,100,0.49,3,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_4320,6,Terminated,627791,627928,30,0.05,137,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4320,6,Terminated,627791,627853,10,0.05,62,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4320,6,Terminated,627791,627933,5,0.03,142,0,0
R5_4,13,j_4322,1,Terminated,579232,579241,100,0.49,9,0,0
R4_1_2_3,556,j_4322,1,Terminated,578656,579232,100,0.49,576,0,0
M3,1578,j_4322,1,Terminated,578409,578427,100,0.3,18,0,0
M1,24988,j_4322,1,Terminated,578419,578652,100,0.3,233,0,0
M2,10548,j_4322,1,Terminated,578411,578462,100,0.3,51,0,0
R6_5,1,j_4322,1,Terminated,579242,579245,100,0.39,3,0,0
M1,5,j_4324,1,Terminated,690123,690126,50,0.15,3,0,0
R2_1,3,j_4324,1,Terminated,690123,690126,50,0.15,3,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4326,6,Running,402488,0,,,-402488,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,77,j_4326,6,Running,402488,0,,,-402488,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4326,6,Running,402488,0,10,0.05,-402488,0,0
M1,65,j_4328,1,Terminated,146034,146035,100,0.3,1,0,0
M4,1,j_4328,1,Terminated,146034,146034,100,0.3,0,0,0
R5_4,1,j_4328,1,Terminated,146034,146034,100,0.39,0,0,0
M7,1,j_4328,1,Terminated,146034,146035,100,0.3,1,0,0
R9_8,5,j_4328,1,Terminated,146034,146036,100,0.39,2,0,0
R2_1,23,j_4328,1,Terminated,146034,146035,100,0.49,1,0,0
R3_2,1,j_4328,1,Terminated,146034,146035,100,0.39,1,0,0
J8_3_5_6_7,5,j_4328,1,Terminated,146034,146036,100,0.59,2,0,0
M6,1,j_4328,1,Terminated,146034,146034,100,0.3,0,0,0
M1,1,j_4330,1,Terminated,347892,347894,100,0.3,2,0,0
R2_1,1,j_4330,1,Terminated,347895,347898,100,0.39,3,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,17,j_4332,10,Terminated,323206,323229,100,0.1,23,0,0
J4_1_3,3,j_4337,1,Terminated,618558,618561,100,0.59,3,0,0
R3_2,1,j_4337,1,Terminated,618558,618560,100,0.49,2,0,0
M2,1,j_4337,1,Terminated,618558,618560,100,0.3,2,0,0
M1,1,j_4337,1,Terminated,618558,618561,100,0.3,3,0,0
R5_4,3,j_4337,1,Terminated,618558,618564,100,0.39,6,0,0
MergeTask,2,j_4341,1,Terminated,102848,102857,100,0.1,9,0,0
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,1,j_4347,3,Terminated,342257,342276,100,0.39,19,0,0
M1,3,j_4350,1,Terminated,689030,689040,100,0.2,10,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4354,10,Terminated,229258,229645,75,0.1,387,0,0
M1,402,j_4356,1,Terminated,358209,358354,50,0.39,145,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4360,10,Terminated,329009,329013,100,0.1,4,0,0
M1,1,j_4362,1,Terminated,359204,359206,100,0.2,2,0,0
M1,2,j_4364,1,Terminated,148291,148295,100,0.3,4,0,0
M2,32,j_4364,1,Terminated,148291,148293,100,0.3,2,0,0
R4_3,35,j_4364,1,Terminated,148291,148298,100,0.39,7,0,0
J3_1_2,35,j_4364,1,Terminated,148291,148297,100,0.59,6,0,0
M7,1,j_4366,1,Terminated,391565,391566,100,0.3,1,0,0
M3,1,j_4366,1,Terminated,391565,391566,100,0.3,1,0,0
M1,1,j_4366,1,Terminated,391565,391566,100,0.3,1,0,0
R8_4_7,3,j_4366,1,Terminated,391565,391567,100,0.49,2,0,0
M6_2_5_9,463,j_4366,1,Terminated,391565,391646,100,0.2,81,0,0
M4,1,j_4366,1,Terminated,391565,391567,100,0.3,2,0,0
R9_8,1,j_4366,1,Terminated,391565,391569,100,0.39,4,0,0
R5_3_4,1,j_4366,1,Terminated,391565,391570,100,0.39,5,0,0
R2_1,1,j_4366,1,Terminated,391565,391568,100,0.39,3,0,0
task_NzQ3MjEzNzg0MzE5NDE5NzM1Mg==,1,j_4369,3,Terminated,534036,534043,100,1.53,7,0,0
R2_1,1,j_4370,1,Terminated,472606,472606,100,0.39,0,0,0
M1,1,j_4370,1,Terminated,472606,472606,100,0.3,0,0,0
M1,3,j_4376,1,Terminated,493228,493240,100,0.2,12,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_4382,6,Terminated,318050,318057,30,0.05,7,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4382,6,Terminated,318050,318062,5,0.03,12,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4382,6,Terminated,318050,318053,10,0.05,3,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4383,6,Terminated,111509,111553,5,0.03,44,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,12,j_4383,6,Terminated,111508,111550,30,0.05,42,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4383,6,Terminated,111509,111512,10,0.05,3,0,0
M1,1,j_4387,1,Terminated,202524,202580,50,0.39,56,0,0
R2_1,1,j_4390,1,Terminated,579356,579358,100,0.49,2,0,0
M1,1,j_4390,1,Terminated,579356,579358,100,0.3,2,0,0
R3_2,1,j_4390,1,Terminated,579356,579358,100,0.39,2,0,0
M1,1,j_4398,1,Terminated,167693,167694,100,0.3,1,0,0
J9_3_6_7_8,7,j_4398,1,Terminated,167693,167698,100,0.69,5,0,0
R5_4,1,j_4398,1,Terminated,167693,167694,100,0.49,1,0,0
R6_5,1,j_4398,1,Terminated,167693,167694,100,0.39,1,0,0
M7,3,j_4398,1,Terminated,167693,167696,100,0.3,3,0,0
M8,1,j_4398,1,Terminated,167693,167695,100,0.3,2,0,0
M4,1,j_4398,1,Terminated,167693,167694,100,0.3,1,0,0
R2_1,1,j_4398,1,Terminated,167693,167695,100,0.49,2,0,0
R3_2,1,j_4398,1,Terminated,167693,167695,100,0.39,2,0,0
J3_1_2,1,j_4400,1,Terminated,434449,434452,50,0.2,3,0,0
M2,1,j_4400,1,Terminated,434449,434450,50,0.2,1,0,0
J6_4_5,1,j_4400,1,Terminated,434449,434452,50,0.2,3,0,0
M5,1,j_4400,1,Terminated,434449,434450,50,0.2,1,0,0
M4,1,j_4400,1,Terminated,434449,434450,50,0.2,1,0,0
M1,1,j_4400,1,Terminated,434449,434450,50,0.2,1,0,0
M1,1018,j_4404,1,Terminated,573796,573805,100,0.3,9,0,0
R5_4,1,j_4404,1,Terminated,573818,573830,100,0.39,12,0,0
R3_2,1,j_4404,1,Terminated,573801,573806,100,0.49,5,0,0
M2,1,j_4404,1,Terminated,573796,573801,100,0.3,5,0,0
J4_1_3,21,j_4404,1,Terminated,573807,573818,100,0.59,11,0,0
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_4411,6,Terminated,642699,642794,5,0.03,95,0,0
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,44,j_4411,6,Terminated,642699,642790,30,0.05,91,0,0
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_4411,6,Terminated,642699,642703,10,0.05,4,0,0
M1,1,j_4416,1,Terminated,230197,230200,50,0.2,3,0,0
R6_5,1,j_4416,1,Terminated,230197,230271,50,0.3,74,0,0
J7_1_2_6,1,j_4416,1,Terminated,230197,230579,50,0.2,382,0,0
M2,29,j_4416,1,Terminated,230197,230575,50,0.39,378,0,0
R4_3,1,j_4416,1,Terminated,230197,230203,50,0.2,6,0,0
M5_4,7,j_4416,1,Terminated,230197,230265,50,0.39,68,0,0
M3,1,j_4416,1,Terminated,230197,230200,50,0.2,3,0,0
R1_3,1,j_4424,1,Terminated,321926,321927,50,0.2,1,0,0
R4_3,1,j_4424,1,Terminated,321926,321927,50,0.2,1,0,0
M3,1,j_4424,1,Terminated,321926,321927,50,0.2,1,0,0
R5_4,1,j_4424,1,Terminated,321926,321927,50,0.2,1,0,0
J6_2_3_5,1,j_4424,1,Terminated,321926,321928,50,0.2,2,0,0
R2_1,1,j_4424,1,Terminated,321926,321927,50,0.2,1,0,0
M1,1,j_4425,1,Terminated,618039,618040,100,0.2,1,0,0
MergeTask,1,j_4427,1,Terminated,371116,371119,100,0.1,3,0,0
R7_6,1,j_4428,1,Terminated,503136,503478,50,0.2,342,0,0
J6_1_5,3,j_4428,1,Terminated,503136,503313,50,0.3,177,0,0
R3_2,1,j_4428,1,Terminated,503136,503143,50,0.2,7,0,0
M1,1,j_4428,1,Terminated,503136,503267,50,0.59,131,0,0
M2,1,j_4428,1,Terminated,503136,503139,50,0.2,3,0,0
R4_3,1,j_4428,1,Terminated,503136,503145,50,0.2,9,0,0
M5_4,1,j_4428,1,Terminated,503136,503161,50,0.3,25,0,0
M1,1,j_4435,1,Terminated,677081,677082,100,0.3,1,0,0
R2_1,1,j_4435,1,Terminated,677081,677082,100,0.39,1,0,0
M1,1,j_4439,1,Terminated,616607,616608,100,0.2,1,0,0
MergeTask,1,j_4441,1,Terminated,319295,319297,100,0.1,2,0,0
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1,j_4443,10,Failed,236211,236214,100,0.1,3,0,0
R4_3,99,j_4453,1,Terminated,246183,246211,100,0.39,28,0,0
J3_1_2,99,j_4453,1,Terminated,246183,246211,100,0.59,28,0,0
M1,39,j_4453,1,Terminated,246183,246201,100,0.3,18,0,0
M2,60,j_4453,1,Terminated,246183,246191,100,0.3,8,0,0
R5_4,3,j_4454,1,Terminated,310990,310994,100,0.49,4,0,0
R7_4,3,j_4454,1,Terminated,310990,310994,100,0.49,4,0,0
M1,3,j_4454,1,Terminated,310990,310999,100,0.3,9,0,0
R2_1,3,j_4454,1,Terminated,310990,311004,100,0.49,14,0,0
M4,3,j_4454,1,Terminated,310990,310994,100,0.3,4,0,0
