,avg_makespans,tictoc,avg_completions,avg_slowdowns,total_rewards,avg_rewards
169,610.25,63.182053565979004,186.15542315896653,4.327833927294213,-610,-0.12629399585921325
170,610.25,69.57130908966064,184.71814717330346,4.282929006887465,-611,-0.12647484992755123
171,610.0833333333334,63.29247546195984,185.686785166135,4.321438799060153,-610,-0.12629399585921325
172,610.8333333333334,62.408342123031616,184.1473586428375,4.2933855787334725,-611,-0.12647484992755123
173,610.9166666666666,63.033206939697266,185.27728695824968,4.329095798695964,-612,-0.12665562913907286
174,611.0,62.30092096328735,184.30506473602748,4.330941251128803,-611,-0.12647484992755123
175,610.25,60.624977827072144,186.68768122348266,4.359901845955843,-610,-0.12629399585921325
176,611.0,61.49430799484253,186.01115792599163,4.317767788410548,-611,-0.12647484992755123
177,611.3333333333334,70.83701300621033,184.4788998614755,4.246471139341499,-612,-0.12665562913907286
178,610.5,63.94199848175049,183.99323677903826,4.271659800976692,-609,-0.12611306688755436
179,610.5833333333334,62.726227045059204,185.05506473602745,4.264884108485967,-611,-0.12647484992755123
180,611.0833333333334,62.9167845249176,185.80237656398444,4.28457654041366,-609,-0.12611306688755436
181,610.5833333333334,64.04059147834778,184.68499305143965,4.261648573378089,-610,-0.12629399585921325
182,610.5,62.71552801132202,185.85703606219235,4.392938240282975,-609,-0.12611306688755436
183,609.8333333333334,62.55820035934448,183.2172511159558,4.286648487653128,-611,-0.12647484992755123
184,609.75,63.997636795043945,185.38212566792708,4.330630465086,-609,-0.12611306688755436
185,610.25,63.560261249542236,186.56223319480884,4.3835839992421795,-610,-0.12629399585921325
186,610.4166666666666,63.06763744354248,184.8704769224074,4.358057076600198,-612,-0.12665562913907286
187,609.5,63.0952045917511,185.0138460980346,4.385535870361027,-609,-0.12611306688755436
188,610.0833333333334,63.20821785926819,186.4466417969593,4.4347213683350475,-609,-0.12611306688755436
189,610.1666666666666,62.0048885345459,187.20918659982678,4.42193028319412,-610,-0.12629399585921325
190,610.3333333333334,59.481266498565674,184.9520181410454,4.305387757341454,-611,-0.12647484992755123
191,610.1666666666666,60.005977153778076,185.3731650944504,4.306429740329112,-609,-0.12611306688755436
192,610.4166666666666,65.13342571258545,184.88839806936082,4.306206998307325,-610,-0.12629399585921325
193,610.6666666666666,62.46374011039734,185.01563821272998,4.293392223027321,-610,-0.12629399585921325
194,610.1666666666666,59.389256715774536,185.49771706577656,4.408561158029064,-610,-0.12629399585921325
195,609.9166666666666,63.291998624801636,184.84717943136795,4.401985172272073,-610,-0.12629399585921325
196,609.9166666666666,59.466145277023315,186.04520810520307,4.416464015041736,-610,-0.12629399585921325
197,609.75,62.60236167907715,184.69753785430703,4.380810392343387,-610,-0.12629399585921325
198,611.0,63.13380765914917,184.72262746004176,4.4291027003047505,-610,-0.12629399585921325
199,610.3333333333334,60.37099504470825,183.08553068584828,4.325000346150374,-610,-0.12629399585921325
200,610.75,64.2676010131836,180.09090702993424,4.240165504170288,-611,-0.12647484992755123
201,610.0,60.47020220756531,183.355243947497,4.348803554979581,-610,-0.12629399585921325
202,609.75,59.893465757369995,184.75219735251494,4.3598435070779,-610,-0.12629399585921325
203,610.4166666666666,71.20057511329651,186.04968839194143,4.351420289590586,-611,-0.12647484992755123
204,610.1666666666666,59.67945075035095,185.436785166135,4.3480461423529535,-610,-0.12629399585921325
205,609.9166666666666,63.31977701187134,184.48786043495218,4.319173085636476,-610,-0.12629399585921325
206,609.6666666666666,60.1884925365448,182.98965254964753,4.298485987404627,-610,-0.12629399585921325
207,610.3333333333334,62.737844705581665,182.75130129516722,4.2727818055939855,-611,-0.12647484992755123
208,609.4166666666666,63.04769277572632,183.0747779976762,4.298164156068644,-609,-0.12611306688755436
209,610.0,64.70876622200012,182.95918659982672,4.505909834319474,-609,-0.12611306688755436
210,609.6666666666666,63.35391139984131,183.73069197617085,4.502350844628443,-609,-0.12611306688755436
211,610.1666666666666,61.59297442436218,181.07298588298082,4.4321494260730185,-610,-0.12629399585921325
212,610.1666666666666,60.57151222229004,181.50130129516722,4.4069002905128425,-610,-0.12629399585921325
213,609.75,71.80857300758362,182.1428783560992,4.432755065066606,-610,-0.12629399585921325
214,609.25,61.263607025146484,184.20022602635007,4.496340164090998,-608,-0.1259320629660315
215,609.75,65.07553958892822,183.40990344570488,4.461313861314919,-609,-0.12611306688755436
216,609.5833333333334,59.43569612503052,183.5747779976762,4.4411813216948275,-611,-0.12647484992755123
217,609.8333333333334,59.89729166030884,181.45649842778377,4.365052988797889,-611,-0.12647484992755123
218,610.4166666666666,72.29039764404297,183.55506473602748,4.4556324884027365,-610,-0.12629399585921325
219,609.5833333333334,60.5759813785553,182.79251993316007,4.36433896061988,-611,-0.12647484992755123
220,610.5,63.86941647529602,183.19126545287335,4.380339262014393,-610,-0.12629399585921325
221,609.6666666666666,60.50369882583618,183.56044108011346,4.3779321624998335,-610,-0.12629399585921325
222,609.75,62.92005014419556,182.97800380412784,4.310159808725142,-610,-0.12629399585921325
223,610.3333333333334,59.4543514251709,185.33194645645756,4.33927434557674,-609,-0.12611306688755436
224,610.0833333333334,61.48556685447693,184.9152797897909,4.3341331849875475,-609,-0.12611306688755436
225,610.3333333333334,63.56437063217163,185.56940165359015,4.356253370079612,-611,-0.12647484992755123
226,610.0,60.3760986328125,184.75578158190558,4.304341922809051,-611,-0.12647484992755123
227,610.25,63.157570123672485,183.49234072169054,4.246599629061493,-612,-0.12665562913907286
228,611.1666666666666,62.90308094024658,181.99771706577656,4.136055197792892,-613,-0.12683633354024415
229,612.0833333333334,59.05230736732483,180.94484968226402,4.1132469935645,-610,-0.12629399585921325
230,611.0833333333334,62.84843897819519,182.97531563208483,4.172137778546266,-609,-0.12611306688755436
231,612.25,58.62653350830078,182.74592495108126,4.167864718317775,-613,-0.12683633354024415
232,611.8333333333334,59.99513101577759,180.93588910878734,4.108178020819173,-615,-0.12719751809720786
233,611.5,62.362825870513916,181.0702977109379,4.1024853246005994,-612,-0.12665562913907286
234,610.9166666666666,58.25533366203308,181.64556652814215,4.141587297218606,-611,-0.12647484992755123
235,612.25,58.415855884552,182.40721527366182,4.154884908290344,-611,-0.12647484992755123
236,612.3333333333334,58.57099270820618,181.78714358907408,4.115372499386705,-612,-0.12665562913907286
237,614.1666666666666,61.74369168281555,180.77907907294505,4.065874672890374,-616,-0.1273779983457403
238,611.9166666666666,60.19399309158325,180.65363104427118,4.074863389950315,-610,-0.12629399585921325
239,611.3333333333334,58.277971029281616,180.4959249510812,4.084527054381214,-611,-0.12647484992755123
240,612.3333333333334,58.724374771118164,180.90452710161887,4.123614714124867,-615,-0.12719751809720786
241,611.5833333333334,61.22688341140747,181.67065613387695,4.112163943983483,-611,-0.12647484992755123
242,611.0833333333334,63.41651487350464,181.06223319480884,4.1023452537116745,-610,-0.12629399585921325
243,612.5833333333334,58.632901430130005,181.3337385711529,4.107724876970683,-610,-0.12629399585921325
244,610.5833333333334,61.88242769241333,184.25667763925324,4.274375417862495,-611,-0.12647484992755123
245,610.3333333333334,64.31064200401306,183.72262746004182,4.224225618396843,-611,-0.12647484992755123
246,611.8333333333334,61.47085237503052,180.93499305143965,4.10302394138439,-609,-0.12611306688755436
247,611.5,58.75389218330383,183.02191061416366,4.17888327065923,-611,-0.12647484992755123
248,610.4166666666666,58.7479407787323,183.1679679618339,4.21381139708065,-609,-0.12611306688755436
249,611.4166666666666,62.15412878990173,182.57746616971926,4.186441534746655,-611,-0.12647484992755123
250,610.75,61.6667914390564,181.50488552455792,4.159850651508818,-612,-0.12665562913907286
251,610.4166666666666,61.458635330200195,182.9412654528733,4.189358368991297,-610,-0.12629399585921325
252,615.0,58.00858497619629,181.2172511159558,4.050524814431488,-617,-0.12755840396940252
253,611.6666666666666,58.54140615463257,182.23338014821388,4.118955518121829,-610,-0.12629399585921325
254,611.0833333333334,58.07023000717163,183.00757369660096,4.171994333393584,-611,-0.12647484992755123
255,611.8333333333334,61.045838594436646,182.42065613387692,4.139848903890443,-614,-0.12701696317749275
256,612.75,57.77748131752014,179.59180308728196,4.032004426025378,-610,-0.12629399585921325
257,611.0833333333334,58.08742117881775,184.02997513029274,4.1832206401003615,-615,-0.12719751809720786
258,612.75,61.84980320930481,181.30596079337514,4.055476821630625,-612,-0.12665562913907286
259,618.1666666666666,61.4032027721405,181.49771706577656,4.042299255253625,-619,-0.12791899152717504
260,611.4166666666666,57.71452474594116,183.27639090090202,4.143952403022213,-609,-0.12611306688755436
261,612.5,60.912954330444336,182.57029771093787,4.114552028780257,-612,-0.12665562913907286
262,611.1666666666666,60.545639514923096,181.70291419839307,4.093533925092498,-610,-0.12629399585921325
